"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","g_intrasp.x","g_intersp.x","bal_IFN2","bal_intrasp.x","bal_intersp.x","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches.x","w_descorchado.x","v_descorchado.x","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","g_intrasp.y","g_intersp.y","bal_IFN3","bal_intrasp.y","bal_intersp.y","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","n_descorches.y","w_descorchado.y","v_descorchado.y","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"49","19_1051_14","IFN2","19_1051",38.65,25.02,8.03,491.53,0,0,6.59,0,0,78.59,32.12,0.44,3.84,4.52,5.39,182.86,122.12,60.74,0,0,99.21,168.15,91.32,9.39,22.62,36.98,160.32,0,0,0,"Nodo 3 - Pies inventariados",5.72,2.03,19.3,"19_1051_19","IFN3","19_1051",19,15,14,14.15,23.35,7.9,428.22,0,0,4.52,0,0,0.61,73.36,33.83,0.49,3.66,4.06,5.03,157.47,104.61,52.86,2.23,0,0,86.37,140.93,78.11,7.56,19.28,30.48,135.43,0,0,0,"Nodo 1 - Pies inventariados",4.05,1.9
"50","19_1051_15","IFN2","19_1051",36.19,22.18,8.16,386.37,0,0,13.34,0,0,69.68,36.79,0.42,3.38,4.73,5.6,147.19,97.5,49.69,0,0,78.96,135.17,71.48,6.44,17.11,26.39,121.41,0,0,0,"Nodo 3 - Pies inventariados",5.58,2.16,16.6,"19_1051_20","IFN3","19_1051",20,16,15,31.83,19.4,7,295.59,0,0,9.51,0,0,0.94,60.95,36.08,0.48,3.04,3.64,4.47,97.87,63.99,33.89,3.12,0,0,0,85.23,48.98,4.23,12.54,18.13,83.87,0,0,0,"Nodo 1 - Pies inventariados",2.8,1
"51","19_1051_16","IFN2","19_1051",36.19,21.6,8.19,366.38,0,0,14.74,0,0,67.85,37.92,0.42,3.29,4.78,5.64,140.34,92.79,47.54,0,0,75.11,129.26,67.73,5.92,16.09,24.5,114.23,0,0,0,"Nodo 3 - Pies inventariados",5.55,2.19,16.05,"19_1051_21","IFN3","19_1051",21,17,16,31.83,21.2,6.8,352.99,0,0,6.32,0,0,1.12,66.6,32.08,0.49,3.34,3.47,4.29,112.9,74.23,38.67,3.59,0,0,68.39,99.46,58.04,5.58,15.41,23.25,102.28,0,0,0,"Nodo 1 - Pies inventariados",5.15,0.8
"52","19_1051_17","IFN2","19_1051",36.19,19.93,8.89,311.84,0,0,20.96,0,0,62.6,44.59,0.4,3,5.36,6.28,130.07,85.68,44.39,0,0,65.7,118.29,60.06,4.6,13.34,19.54,97.54,0,0,0,"Nodo 3 - Pies inventariados",5.43,2.39,14.5,"19_1051_22","IFN3","19_1051",22,18,17,31.83,19.2,8,289.53,0,0,11.38,0,0,0.92,60.32,41.67,0.47,2.98,4.26,5.22,109.29,71.63,37.67,3.48,0,0,59.42,97.28,52.04,4.09,12.24,17.61,85.98,0,0,0,"Nodo 1 - Pies inventariados",4.7,1.5
"53","19_1051_18","IFN2","19_1051",36.19,19.73,7.04,305.78,0,0,22.09,0,0,61.99,35.65,0.41,3.01,4.17,4.88,101.62,66.52,35.1,0,0,0,88.76,50.93,4.46,13.04,19.01,87.44,0,0,0,"Nodo 3 - Pies inventariados",5.43,2.04,14.3,"19_1051_23","IFN3","19_1051",23,19,18,31.83,18.95,5.6,282.04,0,0,13.21,0,0,0.9,59.53,29.55,0.48,3,2.91,3.55,75.23,48.84,26.39,2.39,0,0,0,64.52,40.6,3.93,11.88,16.97,73.38,0,0,0,"Nodo 1 - Pies inventariados",4.65,0.6
"54","19_1051_2","IFN2","19_1051",38.65,22.72,8.15,405.35,0,0,10.36,0,0,71.37,35.86,0.43,3.48,4.66,5.54,153.9,102.11,51.79,0,0,82.55,141.14,75.12,6.94,18.09,28.23,128.37,0,0,0,"Nodo 3 - Pies inventariados",5.62,2.15,17.1,"19_1051_2","IFN3","19_1051",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"55","19_1051_3","IFN2","19_1051",38.65,24.84,8.63,484.72,0,0,8.49,0,0,78.05,34.73,0.43,3.79,4.93,5.87,193.45,129.34,64.1,0,0,99.68,176.24,94.04,9.19,22.26,36.27,161.76,0,0,0,"Nodo 3 - Pies inventariados",5.69,2.13,19.15,"19_1051_4","IFN3","19_1051",4,3,3,14.15,23.6,6.8,437.44,0,0,3.9,0,0,0.62,74.14,28.81,0.5,3.73,3.43,4.25,138.85,91.98,46.87,1.96,0,0,84.11,122.32,72.82,7.82,19.76,31.41,131.8,0,0,0,"Nodo 1 - Pies inventariados",4.45,0.3
"56","19_1051_4","IFN2","19_1051",36.19,22.29,8.16,390.34,0,0,11.93,0,0,70.04,36.62,0.42,3.41,4.71,5.58,148.71,98.54,50.17,0,0,79.78,136.61,72.27,6.54,17.31,26.77,122.9,0,0,0,"Nodo 3 - Pies inventariados",5.59,2.16,16.7,"19_1051_5","IFN3","19_1051",5,4,4,31.83,19.05,6.7,285.02,0,0,12.3,0,0,0.91,59.85,35.17,0.47,2.99,3.52,4.3,90.54,59.05,31.48,2.88,0,0,0,79.91,45.87,3.99,12.02,17.23,79.11,0,0,0,"Nodo 1 - Pies inventariados",2.35,0.7
"57","19_1051_5","IFN2","19_1051",36.19,21,8.83,346.42,0,0,17.32,0,0,65.98,42.05,0.41,3.17,5.25,6.18,143.1,94.6,48.5,0,0,72.65,130.58,66.87,5.42,15.07,22.65,110.01,0,0,0,"Nodo 3 - Pies inventariados",5.5,2.33,15.5,"19_1051_6","IFN3","19_1051",6,5,5,31.83,21.85,6.7,374.97,0,0,5.13,0,0,1.19,68.64,30.66,0.49,3.45,3.4,4.2,117.96,77.69,40.27,3.75,0,0,72.2,104.11,61.31,6.14,16.52,25.3,109.27,0,0,0,"Nodo 1 - Pies inventariados",6.35,0.2
"58","19_1051_6","IFN2","19_1051",36.19,21.03,6.99,347.33,0,0,16.07,0,0,66.07,33.23,0.42,3.23,4.04,4.76,114.15,75.05,39.1,0,0,67.93,103.99,58.03,5.44,15.12,22.73,101.32,0,0,0,"Nodo 3 - Pies inventariados",5.53,1.99,15.5,"19_1051_7","IFN3","19_1051",7,6,6,31.83,19.35,5.7,294.07,0,0,10.45,0,0,0.94,60.79,29.46,0.49,3.06,2.92,3.58,79.69,51.83,27.85,2.54,0,0,0,68.1,42.9,4.19,12.46,18,77.56,0,0,0,"Nodo 1 - Pies inventariados",3.85,0.7
"59","19_1051_7","IFN2","19_1051",36.19,18.13,7.76,258.09,0,0,25.24,0,0,56.95,42.83,0.39,2.74,4.7,5.48,95.01,61.97,33.04,0,0,0,85.19,45.24,3.41,10.71,14.99,74.36,0,0,0,"Nodo 3 - Pies inventariados",5.33,2.26,12.8,"19_1051_9","IFN3","19_1051",9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"60","19_1051_8","IFN2","19_1051",25.49,29.39,9.6,678.52,0,0,1.76,0,0,92.34,32.68,0.44,4.48,5.4,6.49,297.07,201.52,95.55,0,0,203.83,275.22,143.39,15.58,32.88,58.12,249.97,0,0,0,"Nodo 3 - Pies inventariados",5.84,2.1,23.55,"19_1051_10","IFN3","19_1051",10,8,8,14.15,27.05,9.2,574.68,0,0,0.94,0,0,0.81,84.98,34.01,0.48,4.21,4.74,5.9,242.68,163.49,79.19,3.43,0,0,179.84,224.55,117.14,12.01,27.12,46.04,202.3,0,0,0,"Nodo 1 - Pies inventariados",3.5,1.7
"61","19_1051_9","IFN2","19_1051",57.35,26.26,8.58,541.63,0,0,3.49,0,0,82.5,32.67,0.44,4.03,4.79,5.75,214.12,143.72,70.41,0,0,106.41,195.72,105.39,10.94,25.31,42.38,184.02,0,0,0,"Nodo 3 - Pies inventariados",5.76,2.08,20.5,"19_1051_11","IFN3","19_1051",11,9,9,14.15,25.05,7.8,492.84,0,0,2.57,0,0,0.7,78.7,31.14,0.49,3.93,3.97,4.93,178.11,118.87,59.23,2.52,0,0,98.54,160.19,89.92,9.43,22.69,37.12,159.16,0,0,0,"Nodo 1 - Pies inventariados",4.55,1.3
"62","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_1","IFN3","19_1052",1,1,0,31.83,13.95,5.6,152.84,0,0,21.86,0,0,0.49,43.83,40.14,0.42,2.16,3.25,3.8,41.66,26.47,15.19,1.33,0,0,0,35.73,21.24,1.5,5.83,7.19,35.77,0,0,0,"Nodo 1 - Pies inventariados",.,.
"63","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_2","IFN3","19_1052",2,2,0,31.83,15.95,5.8,199.81,0,0,19.03,0,0,0.64,50.11,36.36,0.42,2.47,3.34,3.92,55.83,35.84,19.99,1.78,0,0,0,47.5,28.82,2.28,7.96,10.47,49.53,0,0,0,"Nodo 1 - Pies inventariados",.,.
"64","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_24","IFN3","19_1052",24,15,0,14.15,25.1,8.2,494.81,0,0,2,0,0,0.7,78.85,32.67,0.45,3.87,4.52,5.43,187.74,125.47,62.27,2.66,0,0,100.24,171.86,93.13,9.49,22.79,37.33,162.75,0,0,0,"Nodo 1 - Pies inventariados",.,.
"65","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_3","IFN3","19_1052",3,3,0,31.83,13.7,5.9,147.41,0,0,22.35,0,0,0.47,43.04,43.07,0.42,2.11,3.45,4.03,42.34,26.9,15.44,1.35,0,0,0,35.84,21.12,1.42,5.59,6.84,34.96,0,0,0,"Nodo 1 - Pies inventariados",.,.
"66","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_33","IFN3","19_1052",33,24,0,31.83,14.2,5.4,158.37,0,0,20.87,0,0,0.5,44.61,38.03,0.42,2.2,3.11,3.65,41.61,26.45,15.16,1.32,0,0,0,36.02,21.57,1.59,6.08,7.56,36.79,0,0,0,"Nodo 1 - Pies inventariados",.,.
"67","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_36","IFN3","19_1052",36,26,0,14.15,24.65,6.8,477.23,0,0,2.7,0,0,0.68,77.44,27.59,0.46,3.84,3.69,4.42,151.01,100.35,50.66,2.14,0,0,91.48,137.71,79.84,8.97,21.86,35.48,146.15,0,0,0,"Nodo 1 - Pies inventariados",.,.
"68","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_43","IFN3","19_1052",43,30,0,31.83,15.65,5.6,192.36,0,0,19.67,0,0,0.61,49.17,35.78,0.42,2.42,3.22,3.78,52.01,33.31,18.7,1.66,0,0,0,44.61,27.09,2.15,7.62,9.93,46.79,0,0,0,"Nodo 1 - Pies inventariados",.,.
"69","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_45","IFN3","19_1052",45,32,0,14.15,22.5,5.8,397.61,0,0,5.91,0,0,0.56,70.69,25.78,0.46,3.52,3.15,3.76,108.42,71.31,37.11,1.53,0,0,72.41,97.15,59.66,6.73,17.69,27.47,111.56,0,0,0,"Nodo 1 - Pies inventariados",.,.
"70","19_1052_1","IFN2","19_1052",34.34,17.89,7.29,251.32,0,0,34.29,0,0,56.2,40.74,0.31,2.61,5.04,5.68,87.06,56.64,30.41,0,0,0,79.04,42.3,3.28,10.39,14.44,70.4,0,0,0,"Nodo 3 - Pies inventariados",4.44,1.79,13.45,"19_1052_4","IFN3","19_1052",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"71","19_1052_10","IFN2","19_1052",34.34,21.47,8.36,362,0,0,17.84,0,0,67.45,38.92,0.34,3.16,5.54,6.35,141.45,93.54,47.92,0,0,74.67,129.54,67.7,5.81,15.86,24.09,113.46,0,0,0,"Nodo 3 - Pies inventariados",4.67,1.86,16.8,"19_1052_13","IFN3","19_1052",13,7,10,14.15,22.85,8.3,410.07,0,0,5.33,0,0,0.58,71.79,36.32,0.44,3.51,4.65,5.56,158.49,105.25,53.24,2.24,0,0,84.05,145.44,76.93,7.07,18.33,28.69,131.01,0,0,0,"Nodo 1 - Pies inventariados",6.05,1.8
"72","19_1052_11","IFN2","19_1052",139.57,13.48,6.95,142.7,0,0,45.18,0,0,42.35,51.53,0.29,1.95,4.94,5.52,48.12,30.65,17.47,0,0,0,41.96,22.57,1.35,5.39,6.53,35.83,0,0,0,"Nodo 3 - Pies inventariados",4.18,1.95,9.3,"19_1052_14","IFN3","19_1052",14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"73","19_1052_12","IFN2","19_1052",34.34,21.52,9.51,363.6,0,0,16.59,0,0,67.6,44.22,0.33,3.14,6.35,7.3,161.25,106.97,54.28,0,0,77.4,149.54,73.7,5.85,15.94,24.24,119.73,0,0,0,"Nodo 3 - Pies inventariados",4.67,2.01,16.85,"19_1052_15","IFN3","19_1052",15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"74","19_1052_13","IFN2","19_1052",34.34,20.98,8.36,345.66,0,0,21.51,0,0,65.91,39.84,0.33,3.07,5.61,6.41,135.33,89.34,45.99,0,0,71.43,123.96,64.49,5.4,15.04,22.58,107.5,0,0,0,"Nodo 3 - Pies inventariados",4.63,1.86,16.35,"19_1052_16","IFN3","19_1052",16,8,13,31.83,21,8.6,346.36,0,0,11.24,0,0,1.1,65.97,40.95,0.42,3.2,4.96,5.89,139.42,92.11,47.31,4.44,0,0,72.02,127.66,65.77,5.42,15.07,22.64,108.91,0,0,0,"Nodo 1 - Pies inventariados",4.65,2.1
"75","19_1052_14","IFN2","19_1052",34.34,19.54,10.15,299.72,0,0,25.89,0,0,61.37,51.97,0.31,2.81,7.02,7.98,142.6,94.1,48.5,0,0,65.34,130.64,62.54,4.32,12.74,18.49,98.09,0,0,0,"Nodo 3 - Pies inventariados",4.54,2.15,15,"19_1052_17","IFN3","19_1052",17,9,14,31.83,19.45,8,297.12,0,0,13.44,0,0,0.95,61.1,41.13,0.42,2.97,4.62,5.47,112.05,73.5,38.55,3.57,0,0,60.92,99.74,53.48,4.26,12.61,18.26,88.62,0,0,0,"Nodo 1 - Pies inventariados",4.45,0
"76","19_1052_15","IFN2","19_1052",38.44,24.74,9.39,480.61,0,0,8.91,0,0,77.71,37.95,0.35,3.64,6.1,7.07,208.34,139.54,68.8,0,0,162.8,192.8,98.19,9.07,22.04,35.84,165.13,0,0,0,"Nodo 3 - Pies inventariados",4.79,1.89,19.95,"19_1052_18","IFN3","19_1052",18,10,15,14.15,24.05,7.4,454.28,0,0,4.69,0,0,0.64,75.56,30.77,0.45,3.72,4.08,4.89,156.4,103.95,52.44,2.21,0,0,89.6,141.83,79.85,8.3,20.64,33.12,141.91,0,0,0,"Nodo 1 - Pies inventariados",4.1,.
"77","19_1052_16","IFN2","19_1052",34.34,22.14,10.06,384.91,0,0,15.27,0,0,69.55,45.46,0.33,3.22,6.72,7.74,179.97,119.79,60.18,0,0,82.97,165.34,81.04,6.4,17.03,26.25,130.73,0,0,0,"Nodo 3 - Pies inventariados",4.69,2.06,17.45,"19_1052_19","IFN3","19_1052",19,11,16,31.83,19.2,8.9,289.53,0,0,14.38,0,0,0.92,60.32,46.35,0.41,2.91,5.22,6.17,121.28,79.68,41.6,3.86,0,0,61.09,110.43,55.58,4.09,12.24,17.61,89.53,0,0,0,"Nodo 1 - Pies inventariados",1.75,0.9
"78","19_1052_17","IFN2","19_1052",137.35,14.76,5.64,171.18,0,0,42.82,0,0,46.38,38.24,0.3,2.16,3.94,4.41,46.84,29.88,16.96,0,0,0,40.17,24.06,1.79,6.65,8.43,40.94,0,0,0,"Nodo 3 - Pies inventariados",4.26,1.64,10.5,"19_1052_20","IFN3","19_1052",20,12,17,127.32,11.1,4.9,96.77,0,0,22.82,0,0,1.23,34.87,44.14,0.42,1.72,2.83,3.31,23.53,14.66,8.87,3,0,0,0,18.84,12.06,0.73,3.43,3.79,20.02,0,0,0,"Nodo 1 - Pies inventariados",0.6,0.9
"79","19_1052_18","IFN2","19_1052",146.2,12.35,5.79,119.84,0,0,49.06,0,0,38.81,46.86,0.29,1.8,4.12,4.59,34.03,21.45,12.58,0,0,0,28.92,16.76,1.02,4.4,5.11,27.3,0,0,0,"Nodo 3 - Pies inventariados",4.1,1.79,8.25,"19_1052_21","IFN3","19_1052",21,13,18,127.32,9.15,5,65.76,0,0,25.02,0,0,0.84,28.75,54.64,0.42,1.42,2.92,3.4,16.53,10.17,6.37,2.11,0,0,0,13.09,8.12,0.4,2.19,2.2,12.91,0,0,0,"Nodo 1 - Pies inventariados",0.9,1
"80","19_1052_19","IFN2","19_1052",34.34,21.14,8.36,351.07,0,0,20.31,0,0,66.42,39.53,0.33,3.1,5.58,6.39,137.36,90.73,46.63,0,0,72.5,125.8,65.55,5.54,15.31,23.07,109.47,0,0,0,"Nodo 3 - Pies inventariados",4.64,1.86,16.5,"19_1052_22","IFN3","19_1052",22,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"81","19_1052_2","IFN2","19_1052",38.44,23.19,10.03,422.19,0,0,10.75,0,0,72.84,43.25,0.34,3.39,6.6,7.63,196.06,130.92,65.14,0,0,90.66,179.65,89.17,7.4,18.96,29.88,145.41,0,0,0,"Nodo 3 - Pies inventariados",4.74,2.03,18.45,"19_1052_5","IFN3","19_1052",5,4,2,14.15,24.25,8.5,461.86,0,0,4.03,0,0,0.65,76.18,35.05,0.44,3.72,4.75,5.69,181.94,121.4,60.54,2.57,0,0,94.91,166.36,88.53,8.52,21.04,33.89,151.98,0,0,0,"Nodo 1 - Pies inventariados",5.8,0.5
"82","19_1052_20","IFN2","19_1052",34.34,18.97,7.85,282.78,0,0,27.94,0,0,59.61,41.37,0.32,2.77,5.35,6.07,104.88,68.65,36.23,0,0,0,94.11,50.17,3.94,11.91,17.04,83.06,0,0,0,"Nodo 3 - Pies inventariados",4.52,1.85,14.45,"19_1052_23","IFN3","19_1052",23,14,20,31.83,18.05,6.5,255.88,0,0,15.31,0,0,0.81,56.71,36.01,0.43,2.79,3.71,4.38,79.21,51.43,27.78,2.52,0,0,0,70.08,40.17,3.37,10.61,14.81,68.95,0,0,0,"Nodo 1 - Pies inventariados",3.6,0.5
"83","19_1052_21","IFN2","19_1052",34.34,18.23,7.88,260.93,0,0,30.75,0,0,57.26,43.22,0.31,2.66,5.42,6.13,97.39,63.56,33.82,0,0,0,86.99,46.18,3.47,10.85,15.22,75.72,0,0,0,"Nodo 3 - Pies inventariados",4.48,1.88,13.75,"19_1052_25","IFN3","19_1052",25,16,21,31.83,18,7.2,254.47,0,0,16.12,0,0,0.81,56.55,40,0.42,2.76,4.17,4.91,87.07,56.66,30.41,2.77,0,0,0,78.8,42.54,3.34,10.54,14.69,71.11,0,0,0,"Nodo 1 - Pies inventariados",4.25,1.2
"84","19_1052_22","IFN2","19_1052",34.34,17.62,7.3,243.88,0,0,35.15,0,0,55.36,41.42,0.31,2.57,5.06,5.7,84.69,55.05,29.64,0,0,0,76.98,41.01,3.12,10.03,13.84,68.02,0,0,0,"Nodo 3 - Pies inventariados",4.42,1.8,13.2,"19_1052_26","IFN3","19_1052",26,17,22,31.83,16,5.6,201.06,0,0,18.39,0,0,0.64,50.27,35,0.43,2.48,3.2,3.77,54.28,34.82,19.46,1.73,0,0,0,46.55,28.39,2.31,8.02,10.56,49.28,0,0,0,"Nodo 1 - Pies inventariados",2.8,0.0999999999999996
"85","19_1052_23","IFN2","19_1052",34.34,21.32,7.2,356.95,0,0,19.08,0,0,66.97,33.77,0.34,3.16,4.74,5.43,120.68,79.48,41.2,0,0,70.5,109.23,60.84,5.68,15.61,23.62,105.75,0,0,0,"Nodo 3 - Pies inventariados",4.67,1.7,16.65,"19_1052_27","IFN3","19_1052",27,18,23,31.83,22.05,6.3,381.86,0,0,8.92,0,0,1.22,69.27,28.57,0.45,3.43,3.49,4.15,113.04,74.39,38.65,3.6,0,0,71.8,100.53,60.17,6.32,16.88,25.96,109.32,0,0,0,"Nodo 1 - Pies inventariados",5.4,0.8
"86","19_1052_24","IFN2","19_1052",34.34,18.61,7.28,272.05,0,0,28.91,0,0,58.47,39.12,0.32,2.73,4.95,5.61,93.87,61.25,32.62,0,0,0,85.16,45.97,3.71,11.39,16.14,77.2,0,0,0,"Nodo 3 - Pies inventariados",4.51,1.78,14.1,"19_1052_28","IFN3","19_1052",28,19,24,31.83,16.5,5.6,213.82,0,0,17.71,0,0,0.68,51.84,33.94,0.43,2.56,3.19,3.76,57.6,37.03,20.57,1.83,0,0,0,49.4,30.3,2.54,8.61,11.51,52.96,0,0,0,"Nodo 1 - Pies inventariados",2.4,0.0999999999999996
"87","19_1052_25","IFN2","19_1052",146.2,12.33,6.4,119.4,0,0,50.81,0,0,38.74,51.91,0.28,1.78,4.6,5.12,37.41,23.63,13.78,0,0,0,30.87,17.77,1.02,4.38,5.09,28.25,0,0,0,"Nodo 3 - Pies inventariados",4.08,1.9,8.25,"19_1052_29","IFN3","19_1052",29,20,25,127.32,9.85,5.1,76.2,0,0,24.05,0,0,0.97,30.94,51.78,0.42,1.52,2.97,3.46,19.43,12.02,7.41,2.47,0,0,0,15.33,9.6,0.5,2.6,2.71,15.42,0,0,0,"Nodo 1 - Pies inventariados",1.6,0.6
"88","19_1052_26","IFN2","19_1052",55.5,25.22,8.81,499.36,0,0,6.13,0,0,79.22,34.95,0.36,3.74,5.64,6.55,203.22,136.09,67.13,0,0,101.69,185.16,98.32,9.63,23.04,37.81,168.8,0,0,0,"Nodo 3 - Pies inventariados",4.82,1.81,20.4,"19_1052_30","IFN3","19_1052",30,21,26,14.15,24.3,7.3,463.77,0,0,3.38,0,0,0.66,76.34,30.04,0.45,3.77,4,4.79,157.44,104.69,52.75,2.23,0,0,91.09,142.23,80.93,8.57,21.14,34.09,144.74,0,0,0,"Nodo 1 - Pies inventariados",3.9,0.3
"89","19_1052_27","IFN2","19_1052",34.34,19.67,7.83,303.94,0,0,24.85,0,0,61.8,39.8,0.33,2.89,5.28,6.02,112.15,73.59,38.56,0,0,61.92,100.45,54.06,4.41,12.95,18.85,90.28,0,0,0,"Nodo 3 - Pies inventariados",4.57,1.83,15.1,"19_1052_31","IFN3","19_1052",31,22,27,31.83,22.2,6.3,387.08,0,0,6.47,0,0,1.23,69.74,28.38,0.45,3.46,3.45,4.12,114.53,75.41,39.12,3.65,0,0,72.75,101.85,61.03,6.45,17.14,26.46,111.09,0,0,0,"Nodo 1 - Pies inventariados",7.1,0.3
"90","19_1052_28","IFN2","19_1052",137.35,15.56,6.81,190.11,0,0,40.21,0,0,48.88,43.77,0.3,2.26,4.77,5.35,62.24,40.04,22.21,0,0,0,54.57,30.19,2.11,7.52,9.76,49.59,0,0,0,"Nodo 3 - Pies inventariados",4.31,1.81,11.25,"19_1052_32","IFN3","19_1052",32,23,28,31.83,14,5,153.94,0,0,21.37,0,0,0.49,43.98,35.71,0.43,2.17,2.87,3.37,37.56,23.8,13.75,1.2,0,0,0,29.73,19.96,1.52,5.88,7.26,34.62,0,0,0,"Nodo 1 - Pies inventariados",2.75,0
"91","19_1052_29","IFN2","19_1052",34.34,19.45,7.25,297.24,0,0,26.92,0,0,61.12,37.25,0.32,2.86,4.89,5.56,101.77,66.6,35.17,0,0,0,92.56,50.33,4.26,12.62,18.27,85.49,0,0,0,"Nodo 3 - Pies inventariados",4.55,1.75,14.9,"19_1052_34","IFN3","19_1052",34,25,29,31.83,20.9,6.9,343.07,0,0,12.35,0,0,1.09,65.66,33.01,0.43,3.22,3.91,4.63,111.42,73.2,38.21,3.55,0,0,66.9,97.33,56.83,5.34,14.9,22.34,99.41,0,0,0,"Nodo 1 - Pies inventariados",6,1.4
"92","19_1052_3","IFN2","19_1052",34.34,17.99,8.46,254.24,0,0,33.42,0,0,56.52,47.04,0.3,2.6,5.9,6.66,101.86,66.54,35.32,0,0,0,93.52,46.96,3.34,10.53,14.68,75.5,0,0,0,"Nodo 3 - Pies inventariados",4.44,1.96,13.55,"19_1052_6","IFN3","19_1052",6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"93","19_1052_30","IFN2","19_1052",34.34,20.14,8.98,318.59,0,0,22.7,0,0,63.27,44.57,0.32,2.93,6.08,6.94,134.13,88.45,45.69,0,0,67.23,121.92,61.83,4.75,13.68,20.14,100.4,0,0,0,"Nodo 3 - Pies inventariados",4.59,1.98,15.55,"19_1052_35","IFN3","19_1052",35,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"94","19_1052_31","IFN2","19_1052",34.34,16.94,6.74,225.34,0,0,36.82,0,0,53.21,39.79,0.31,2.48,4.67,5.26,72.61,46.97,25.64,0,0,0,63.97,35.91,2.76,9.15,12.39,60.22,0,0,0,"Nodo 3 - Pies inventariados",4.39,1.74,12.55,"19_1052_37","IFN3","19_1052",37,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
